pt,au,ti,so,py,vl,bp,ep,ar,hit,impact,impact_metric,impact_notes,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,aut_loc,multiple_loc,location_notes,phylum,lat5,lon5,lat6,lon6,lat7,lon7,lat8,lon8,lat9,lon9,province,topic,subtopic,impact_method,species,column,iucn_no
J,"Gilg, MR; Johnson, EG; Gobin, J; Bright, BM; Ortolaza, AI","Population genetics of introduced and native populations of the green mussel, Perna viridis: determining patterns of introduction",BIOLOGICAL INVASIONS,2013,15,459,472,NA,non-native/introduced,no,NA,NA,30.078799,-81.316449000000006,21.673940999999999,-80.258526000000003,10.497498999999999,-61.028243000000003,NA,NA,florida_and_carribean,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,genetics,NA,NA,Perna viridis,iucn_no1,unknown
J,"Gilg, MR; Johnson, EG; Gobin, J; Bright, BM; Ortolaza, AI","Population genetics of introduced and native populations of the green mussel, Perna viridis: determining patterns of introduction",BIOLOGICAL INVASIONS,2013,15,459,472,NA,non-native/introduced,no,NA,NA,30.078799,-81.316449000000006,21.673940999999999,-80.258526000000003,10.497498999999999,-61.028243000000003,NA,NA,florida_and_carribean,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,genetics,NA,NA,Perna viridis,iucn_no1,unknown
J,"Gilg, MR; Johnson, EG; Gobin, J; Bright, BM; Ortolaza, AI","Population genetics of introduced and native populations of the green mussel, Perna viridis: determining patterns of introduction",BIOLOGICAL INVASIONS,2013,15,459,472,NA,non-native/introduced,no,NA,NA,30.078799,-81.316449000000006,21.673940999999999,-80.258526000000003,10.497498999999999,-61.028243000000003,NA,NA,florida_and_carribean,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,genetics,NA,NA,Perna viridis,iucn_no1,unknown
J,"Safriel, UN","The ""Lessepsian invasion"" - a case study revisited",ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,2013,59,214,238,NA,alien/invasive,no,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,"NA","NA",NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",review,NA,NA,Cerithium scabridum,iucn_no1,"NA"
J,"Safriel, UN","The ""Lessepsian invasion"" - a case study revisited",ISRAEL JOURNAL OF ECOLOGY & EVOLUTION,2013,59,214,238,NA,alien/invasive,no,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,"NA","NA",NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",review,NA,NA,Brachidontes pharaonis,iucn_no1,"NA"
J,"Angelidis, A","Fulvia fragilis (Forsskal in Niebuhr, 1775) (Bivalvia: Cardiidae), first record of an alien mollusk in the Gulf of Thessaloniki (Inner Thermaikos Gulf, North Aegean Sea, Greece)",JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,228,232,NA,alien/exotic,no,NA,NA,40.267513999999998,22.602323999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,n,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Fulvia fragilis,iucn_no1,12.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Septifer cumingii,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Pinctada imbricata radiata,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Spondylus multisetosus,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Magallana gigas,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Fulvia australis,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Fulvia fragilis,iucn_no1,9.X
J,"Manousis, T; Galinou-Mitsoudi, S",New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea),JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,2013,20,339,366,NA,alien,no,NA,NA,40.424720000000001,22.874265999999999,NA,NA,NA,NA,NA,NA,thermaikos_gulf,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Parvicardium hauniense,iucn_no1,9.X
J,"Kang, JH; Lee, JM; Noh, ES; Park, JY; An, CM",Genetic characterization of Mytilus coruscus and M. galloprovincialis using microsatellite markers,GENETICS AND MOLECULAR RESEARCH,2013,12,5494,5505,NA,invasive/introduced,no,NA,NA,35.735275999999999,126.44459999999999,34.535536999999998,127.643328,NA,NA,NA,NA,korea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,genetics,NA,NA,Mytilus galloprovincialis,iucn_no1,unknown
J,"Kang, JH; Lee, JM; Noh, ES; Park, JY; An, CM",Genetic characterization of Mytilus coruscus and M. galloprovincialis using microsatellite markers,GENETICS AND MOLECULAR RESEARCH,2013,12,5494,5505,NA,invasive/introduced,no,NA,NA,35.735275999999999,126.44459999999999,34.535536999999998,127.643328,NA,NA,NA,NA,korea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,genetics,NA,NA,Mytilus galloprovincialis,iucn_no1,unknown
J,"Diederich, CM; Pechenik, JA",Thermal tolerance of Crepidula fornicata (Gastropoda) life history stages from intertidal and subtidal subpopulations,MARINE ECOLOGY PROGRESS SERIES,2013,486,173,187,NA,invasive,no,NA,NA,41.548369000000001,-71.432201000000006,NA,NA,NA,NA,NA,NA,bissel_cove,n,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,ecology,habitat,NA,Crepidula fornicata,iucn_no1,12.X
J,"Diederich, CM; Pechenik, JA",Thermal tolerance of Crepidula fornicata (Gastropoda) life history stages from intertidal and subtidal subpopulations,MARINE ECOLOGY PROGRESS SERIES,2013,486,173,187,NA,invasive,no,NA,NA,41.548369000000001,-71.432201000000006,NA,NA,NA,NA,NA,NA,bissel_cove,n,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,ecology,habitat,NA,Crepidula fornicata,icun_no2,9.X
J,"Crocetta, F; Russo, P","The alien spreading of Chama pacifica Broderip, 1835 (Mollusca: Bivalvia: Chamidae) in the Mediterranean Sea",TURKISH JOURNAL OF ZOOLOGY,2013,37,92,96,NA,alien/invasive,no,NA,NA,36.088189999999997,30.204903999999999,NA,NA,NA,NA,NA,NA,mediterranean_sea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Chama pacifica,iucn_no1,unknown
J,"Babarro, JMF; Abad, MJ","Co-existence of two mytilid species in a heterogeneous environment: mortality, growth and strength of shell and byssus attachment",MARINE ECOLOGY PROGRESS SERIES,2013,476,115,128,NA,alien,no,NA,NA,42.284855999999998,-8.667942,NA,NA,NA,NA,NA,NA,ria_de_vigo,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ecology,competition,NA,Xenostrobus securis,iucn_no1,9.ten
J,"Zamprogno, GC; Fernandes, FC; Fernandes, LL",Temporal and spatial variation of rocky shores intertidal benthic communities in Southeast Brazil,IHERINGIA SERIE ZOOLOGIA,2012,102,375,383,NA,invasive,no,NA,NA,-20.644798000000002,-40.425829999999998,NA,NA,NA,NA,NA,NA,espirito_santo,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,distribution,NA,NA,Isognomon bicolor,iucn_no1,12.1
J,"Zamprogno, GC; Fernandes, FC; Fernandes, LL",Temporal and spatial variation of rocky shores intertidal benthic communities in Southeast Brazil,IHERINGIA SERIE ZOOLOGIA,2012,102,375,383,NA,invasive,no,NA,NA,-20.644798000000002,-40.425829999999998,NA,NA,NA,NA,NA,NA,espirito_santo,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,ecology,habitat,NA,Isognomon bicolor,iucn_no1,12.1
J,"Lipej, L; Mavric, B; Orlando-Bonaca, M; Malej, A",State of the Art of the Marine Non-Indigenous Flora and Fauna in Slovenia,MEDITERRANEAN MARINE SCIENCE,2012,13,243,249,NA,non-ind,no,NA,NA,45.596646999999997,13.699401999999999,NA,NA,NA,NA,NA,NA,slovenia,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,review,iucn_no1,unknown
J,"Thessalou-Legaki, M; Aydogan, O; Bekas, P; Bilge, G; Boyaci, YO; Brunelli, E; Circosta, V; Crocetta, F; Durucan, F; Erdem, M; Ergolavou, A; Filiz, H; Fois, F; Gouva, E; Kapiris, K; Katsanevakis, S; Kljajic, Z; Konstantinidis, E; Konstantinou, G; Koutsogiannopoulos, D; Lamon, S; Macic, V; Mazzette, R; Meloni, D; Mureddu, A; Paschos, I; Perdikaris, C; Piras, F; Poursanidis, D; Ramos-Espla, AA; Rosso, A; Sordino, P; Sperone, E; Sterioti, A; Taskin, E; Toscano, F; Tripepi, S; Tsiakkiros, L; Zenetos, A",New Mediterranean Biodiversity Records (December 2012),MEDITERRANEAN MARINE SCIENCE,2012,13,312,327,NA,alien,no,NA,NA,38.885531,20.410684,NA,NA,NA,NA,NA,NA,mediterranean_sea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Aplysia dactylomela,iucn_no1,9.456
J,"Thessalou-Legaki, M; Aydogan, O; Bekas, P; Bilge, G; Boyaci, YO; Brunelli, E; Circosta, V; Crocetta, F; Durucan, F; Erdem, M; Ergolavou, A; Filiz, H; Fois, F; Gouva, E; Kapiris, K; Katsanevakis, S; Kljajic, Z; Konstantinidis, E; Konstantinou, G; Koutsogiannopoulos, D; Lamon, S; Macic, V; Mazzette, R; Meloni, D; Mureddu, A; Paschos, I; Perdikaris, C; Piras, F; Poursanidis, D; Ramos-Espla, AA; Rosso, A; Sordino, P; Sperone, E; Sterioti, A; Taskin, E; Toscano, F; Tripepi, S; Tsiakkiros, L; Zenetos, A",New Mediterranean Biodiversity Records (December 2012),MEDITERRANEAN MARINE SCIENCE,2012,13,312,327,NA,alien,no,NA,NA,38.885531,20.410684,NA,NA,NA,NA,NA,NA,mediterranean_sea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,distribution,NA,NA,Conomurex persicus,iucn_no1,9.456
J,"Pereyra, PJ; Rossini, GB; Darrigran, G","Toxicity of Neem's oil, a Potential Biocide against the Invasive Mussel Limnoperna fortunei (Dunker 1857)",ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,2012,84,1065,1071,NA,invasive,no,NA,NA,-34.816667000000002,-57.933332999999998,NA,NA,NA,NA,NA,NA,rio_de_la_plata_estuary,n,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,management,NA,NA,Xenostrobus securis,iucn_no1,9.ten
J,"Steinert, G; Huelsken, T; Gerlach, G; Bininda-Emonds, ORP",Species status and population structure of mussels (Mollusca: Bivalvia: Mytilus spp.) in the Wadden Sea of Lower Saxony (Germany),ORGANISMS DIVERSITY & EVOLUTION,2012,12,387,402,NA,nonind,no,NA,NA,53.689473999999997,7.55342,NA,NA,NA,NA,NA,NA,wadden_sea,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,genetics,NA,NA,Mytilus galloprovincialis,iucn_no1,12.4
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,distribution,NA,NA,Leiosolenus aristatus,iucn_no1,12.1
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,distribution,NA,NA,Leiosolenus aristatus,icun_no2,15.11
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,distribution,NA,NA,Leiosolenus aristatus,iucn_no3,9.23
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,ecology,habitat,NA,Leiosolenus aristatus,iucn_no1,12.1
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,ecology,habitat,NA,Leiosolenus aristatus,icun_no2,15.11
J,"Ignacio, BL; Lopez, MS; da Silva, JSV","Colonization plasticity of the boring bivalve Lithophaga aristata (Dillwyn, 1817) on the Southeastern Brazilian coast: considerations on its invasiveness potential",AQUATIC INVASIONS,2012,7,475,482,NA,introduced/exotic,no,NA,NA,-23.111554999999999,-44.022987999999998,NA,NA,NA,NA,NA,NA,brazil,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,ecology,habitat,NA,Leiosolenus aristatus,iucn_no3,9.23
J,"McDonald, JI",Detection of the tropical mussel species Perna viridis in temperate Western Australia: possible association between spawning and a marine heat pulse,AQUATIC INVASIONS,2012,7,483,490,NA,invasive,no,NA,NA,-32.232564000000004,115.693979,NA,NA,NA,NA,NA,NA,western_australia,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,distribution,NA,NA,Perna viridis,iucn_no1,15.11
J,"McDonald, JI",Detection of the tropical mussel species Perna viridis in temperate Western Australia: possible association between spawning and a marine heat pulse,AQUATIC INVASIONS,2012,7,483,490,NA,invasive,no,NA,NA,-32.232564000000004,115.693979,NA,NA,NA,NA,NA,NA,western_australia,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,ecology,reproduction,NA,Perna viridis,iucn_no1,15.11
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine orientalis,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine orientalis,icun_no2,9.X
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine orientalis,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine orientalis,icun_no2,9.X
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine paucipapillata,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine paucipapillata,icun_no2,9.X
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine paucipapillata,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine paucipapillata,icun_no2,9.X
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine quadripartita,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,genetics,NA,NA,Philine quadripartita,icun_no2,9.X
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine quadripartita,iucn_no1,12.4
J,"Krug, PJ; Asif, JH; Baeza, I; Morley, MS; Blom, WM; Gosliner, TM","Molecular identification of two species of the carnivorous sea slug Philine, invaders of the US west coast",BIOLOGICAL INVASIONS,2012,14,2447,2459,NA,invasive/introduced,no,NA,NA,41.436411,-124.191638,NA,NA,NA,NA,NA,NA,western_north_america,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,taxonomy,NA,NA,Philine quadripartita,icun_no2,9.X
J,"Franco, JN; Ceia, FR; Patricio, J; Modesto, V; Thompson, J; Marques, JC; Neto, JM","Population dynamics of Corbicula fluminea (Muller, 1774) in mesohaline and oligohaline habitats: Invasion success in a Southern Europe estuary",ESTUARINE COASTAL AND SHELF SCIENCE,2012,112,31,39,NA,non-ind,no,NA,NA,40.142741999999998,-8.8266620000000007,NA,NA,NA,NA,NA,NA,mondego_estuary,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ecology,population dynamics,NA,Corbicula fluminea,iucn_no1,9.ten
J,"Lockwood, BL; Somero, GN",Functional Determinants of Temperature Adaptation in Enzymes of Cold- versus Warm-Adapted Mussels (Genus Mytilus),MOLECULAR BIOLOGY AND EVOLUTION,2012,29,3061,3070,NA,invasive,no,NA,NA,34.404167000000001,-119.691667,NA,NA,NA,NA,NA,NA,western_north_america,n,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,ecology,habitat,NA,Mytilus galloprovincialis,iucn_no1,unknown
J,"Vierna, J; Jensen, KT; Gonzalez-Tizon, AM; Martinez-Lage, A",Population genetic analysis of Ensis directus unveils high genetic variation in the introduced range and reveals a new species from the NW Atlantic,MARINE BIOLOGY,2012,159,2209,2227,NA,introduced,no,NA,NA,52.375568999999999,4.2532940000000004,NA,NA,NA,NA,NA,NA,european_atlantic,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,genetics,NA,NA,Ensis leei,iucn_no1,unknown
J,"Vierna, J; Jensen, KT; Gonzalez-Tizon, AM; Martinez-Lage, A",Population genetic analysis of Ensis directus unveils high genetic variation in the introduced range and reveals a new species from the NW Atlantic,MARINE BIOLOGY,2012,159,2209,2227,NA,introduced,no,NA,NA,52.375568999999999,4.2532940000000004,NA,NA,NA,NA,NA,NA,european_atlantic,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,taxonomy,NA,NA,Ensis leei,iucn_no1,unknown
J,"Couceiro, L; Lopez, L; Ruiz, JM; Barreiro, R",Population structure and range expansion: the case of the invasive gastropod Cyclope neritea in northwest Iberian Peninsula,INTEGRATIVE ZOOLOGY,2012,7,286,298,NA,invasive/non-native,no,NA,NA,43.582864999999998,-5.2364319999999998,NA,NA,NA,NA,NA,NA,european_atlantic,y,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,genetics,NA,NA,Tritia neritea,iucn_no1,12.2
